,search-number,evaluation,memory*,nchpercent*,trustindexmean*,initialexperience*,carepatchmean*,carefarmermean*,careothersmean*,fitness,num-replicates,best-fitness-so-far
1128,8,1350,12,0.37,0.6,5.4,0.27,0.79,0.12,0.3992297846154605,10,0.4547201353346822
1129,8,1360,18,0.98,0.64,9.7,0.06,0.58,0.79,0.4320312440815876,10,0.4547201353346822
1130,8,1370,18,0.3,0.73,9.7,0.06,0.65,0.9,0.3756937734189809,10,0.4547201353346822
1131,8,1380,22,0.61,0.51,9.6,0.25,0.22,0.24,0.4114174327257996,10,0.4547201353346822
1132,8,1390,10,0.71,0.22,8.7,0.06,0.3,0.5700000000000001,0.2057568242632761,10,0.4547201353346822
1133,8,1400,18,0.3,0.64,9.4,0.25,0.5700000000000001,0.9,0.4183360761801414,10,0.4547201353346822
1134,8,1410,22,0.61,0.5,9.6,0.25,0.19,0.24,0.4055016339631317,10,0.4547201353346822
1135,9,10,22,0.53,0.5700000000000001,5.5,0.79,0.99,0.08,0.4158799832802149,10,0.4158799832802149
1136,9,20,12,0.01,0.8300000000000001,8.2,0.04,0.63,0.97,0.2586545856866202,10,0.4158799832802149
1137,9,30,24,0.61,0.6,9.8,0.5700000000000001,0.99,0.04,0.3996188023068917,10,0.4158799832802149
1138,9,40,5,0.84,0.66,5.8,0.71,0.28,0.26,0.4015898110742752,10,0.4158799832802149
1139,9,50,27,0.03,0.55,7.7,0.0,0.05,0.47,0.4081761401813028,10,0.4158799832802149
1140,9,60,9,0.6900000000000001,0.95,5.2,0.76,0.67,0.05,0.2008802104069046,10,0.4158799832802149
1141,9,70,18,0.16,0.14,7.7,0.04,0.45,0.12,0.1513428224492293,10,0.4158799832802149
1142,9,80,22,0.29,0.47,5.5,0.0,0.65,0.0,0.3601830679089458,10,0.4158799832802149
1143,9,90,26,0.9,0.66,5.5,0.76,0.07,0.09,0.4046705134457771,10,0.4158799832802149
1144,9,100,6,0.27,0.56,7.300000000000001,0.8,0.01,0.64,0.4334323167918009,10,0.4334323167918009
1145,9,110,18,0.8300000000000001,0.32,7.7,0.34,0.71,0.99,0.2661340024805896,10,0.4334323167918009
1146,9,120,14,0.66,0.6,9.4,0.14,0.5700000000000001,0.64,0.4136405621834896,10,0.4334323167918009
1147,9,130,25,0.97,0.71,8.0,0.55,0.97,0.75,0.3629646703728698,10,0.4334323167918009
1148,9,140,23,0.17,0.84,9.0,0.16,0.66,0.15,0.2977883007110573,10,0.4334323167918009
1149,9,150,14,0.5,0.85,6.2,0.07,1.0,0.24,0.2851158370856906,10,0.4334323167918009
1150,9,160,26,0.64,0.4,5.1,0.64,0.33,0.39,0.3553078463108171,10,0.4334323167918009
1151,9,170,14,0.39,0.11,10.0,0.54,0.04,0.18,0.1573990838630268,10,0.4334323167918009
1152,9,180,20,0.16,0.03,5.4,0.64,0.07,0.79,0.107706741462536,10,0.4334323167918009
1153,9,190,15,0.04,0.07,7.0,0.12,0.75,0.8200000000000001,0.1065509518034209,10,0.4334323167918009
1154,9,200,25,0.06,0.33,5.4,0.47,0.07,0.18,0.2890992429342716,10,0.4334323167918009
1155,9,210,14,0.65,0.49,6.0,0.04,0.64,0.81,0.4007663874665023,10,0.4334323167918009
1156,9,220,16,0.5,0.45,6.2,0.66,0.9,0.84,0.367652281775064,10,0.4334323167918009
1157,9,230,27,0.49,0.86,7.1,0.73,0.23,0.13,0.3006932002542951,10,0.4334323167918009
1158,9,240,28,0.97,0.45,5.7,0.26,0.96,0.3,0.3670545008507997,10,0.4334323167918009
1159,9,250,14,0.49,0.72,8.7,0.4,0.79,0.81,0.3819639564730098,10,0.4334323167918009
1160,9,260,18,0.85,0.34,9.0,0.75,0.58,0.15,0.2966542563965458,10,0.4334323167918009
1161,9,270,27,0.11,0.39,6.5,0.75,0.62,0.27,0.3540800522983888,10,0.4334323167918009
1162,9,280,27,0.08,0.29,6.8,0.33,0.86,0.52,0.2628968518891786,10,0.4334323167918009
1163,9,290,9,0.37,0.63,8.4,0.14,0.89,0.14,0.3805480142478107,10,0.4334323167918009
1164,9,300,20,0.91,0.15,7.300000000000001,0.3,0.55,0.06,0.1671043978098813,10,0.4334323167918009
1165,9,310,16,0.34,0.11,7.2,0.8300000000000001,0.9,0.75,0.1441559609102921,10,0.4334323167918009
1166,9,320,26,0.52,0.12,6.4,0.39,0.52,0.79,0.1681536807137723,10,0.4334323167918009
1167,9,330,14,0.6900000000000001,0.96,5.5,0.6,0.88,0.45,0.2121427235100452,10,0.4334323167918009
1168,9,340,15,0.99,0.85,9.4,0.47,0.86,0.92,0.2551522000266414,10,0.4334323167918009
1169,9,350,14,0.17,0.74,9.9,0.12,0.5700000000000001,0.86,0.3457437792250392,10,0.4334323167918009
1170,9,360,16,0.53,0.38,6.8,0.8,0.95,0.52,0.3140986177738732,10,0.4334323167918009
1171,9,370,24,0.45,0.66,9.7,0.56,0.26,0.31,0.4121155344869583,10,0.4334323167918009
1172,9,380,18,0.91,0.6900000000000001,6.1,0.43,0.43,0.36,0.3914712572405509,10,0.4334323167918009
1173,9,390,18,0.51,0.66,5.3,0.13,0.52,0.19,0.4031350331987969,10,0.4334323167918009
1174,9,400,28,0.6,0.59,8.9,0.5,0.96,0.26,0.4123904828593794,10,0.4334323167918009
1175,9,410,23,0.49,0.87,5.8,0.22,0.19,0.64,0.2890689523828281,10,0.4334323167918009
1176,9,420,25,0.38,0.17,8.4,0.3,0.67,0.88,0.196311357148819,10,0.4334323167918009
1177,9,430,22,0.15,0.32,8.5,0.54,0.97,0.51,0.2641478527060722,10,0.4334323167918009
1178,9,440,7,0.09,0.37,8.4,0.35,0.12,0.8300000000000001,0.3142199452852491,10,0.4334323167918009
1179,9,450,14,0.27,0.14,8.7,0.41,0.11,0.55,0.151863042486715,10,0.4334323167918009
1180,9,460,11,0.5700000000000001,0.62,7.4,0.19,0.02,0.47,0.4058636770340293,10,0.4334323167918009
1181,9,470,14,0.2,0.7000000000000001,9.1,0.77,0.46,0.41,0.4079769852857723,10,0.4334323167918009
1182,9,480,16,0.85,0.38,5.9,0.16,0.0,0.92,0.2990171662000339,10,0.4334323167918009
1183,9,490,24,0.13,0.2,5.4,0.26,0.26,0.9,0.1746515246470328,10,0.4334323167918009
1184,9,500,6,0.05,0.0,5.0,0.49,0.03,0.5700000000000001,0.094730151047305,10,0.4334323167918009
1185,9,510,16,0.5,0.45,6.2,0.66,0.67,0.81,0.3427276318239053,10,0.4334323167918009
1186,9,520,11,0.65,0.49,6.0,0.0,0.9,0.75,0.3584960646006928,10,0.4334323167918009
1187,9,530,9,0.37,0.63,8.4,0.14,0.94,0.13,0.4016429422976687,10,0.4334323167918009
1188,9,540,14,0.37,0.63,8.4,0.14,0.89,0.49,0.4136215917473003,10,0.4334323167918009
1189,9,550,22,0.53,0.5700000000000001,5.5,0.05,0.05,0.47,0.4231852061091229,10,0.4334323167918009
1190,9,560,27,0.01,0.55,7.7,0.97,0.28,0.08,0.4502721804799723,10,0.4502721804799723
1191,9,570,27,0.49,0.86,7.1,0.73,0.23,0.9,0.3046600982263903,10,0.4502721804799723
1192,9,580,14,0.17,0.1,9.3,0.12,0.5700000000000001,0.12,0.1314465315713217,10,0.4502721804799723
1193,9,590,5,0.84,0.66,5.8,0.26,0.96,0.3,0.3616229130128331,10,0.4502721804799723
1194,9,600,28,0.97,0.18,7.0,0.71,0.28,0.26,0.1889852867033423,10,0.4502721804799723
1195,9,610,15,0.12,0.37,8.4,0.35,0.12,0.8300000000000001,0.2949446373357963,10,0.4502721804799723
1196,9,620,7,0.54,0.66,5.3,0.13,0.52,0.19,0.4027855008917275,10,0.4502721804799723
1197,9,630,9,0.37,0.63,8.4,0.14,0.89,0.64,0.4132065585982205,10,0.4502721804799723
1198,9,640,14,0.66,0.6,9.4,0.14,0.5700000000000001,0.14,0.4004448854289325,10,0.4502721804799723
1199,9,650,11,0.5700000000000001,0.62,7.4,0.19,0.98,0.07,0.3993214887535862,10,0.4502721804799723
1200,9,660,22,0.53,0.5700000000000001,5.5,0.79,0.03,0.47,0.3839977257333686,10,0.4502721804799723
1201,9,670,27,0.08,0.29,5.6,0.0,0.65,0.0,0.2529266173141107,10,0.4502721804799723
1202,9,680,22,0.29,0.47,6.3,0.33,0.86,0.55,0.3656148242336168,10,0.4502721804799723
1203,9,690,5,0.59,0.6,9.8,0.5700000000000001,0.99,0.04,0.3961635198186038,10,0.4502721804799723
1204,9,700,24,0.3,0.66,5.8,0.71,0.28,0.26,0.4129462465308254,10,0.4502721804799723
1205,9,710,18,0.09,0.37,8.4,0.14,0.89,0.14,0.3299694593484777,10,0.4502721804799723
1206,9,720,9,0.58,0.63,8.4,0.35,0.12,0.8300000000000001,0.3953685972516557,10,0.4502721804799723
1207,9,730,25,0.97,0.71,8.0,0.55,0.94,0.46,0.383204280954155,10,0.4502721804799723
1208,9,740,14,0.49,0.72,8.7,0.4,0.0,0.75,0.4073815219859309,10,0.4502721804799723
1209,9,750,16,0.02,0.55,5.5,0.0,0.05,0.47,0.4031953165800157,10,0.4502721804799723
1210,9,760,27,0.84,0.41,5.9,0.16,0.0,0.8200000000000001,0.3400739173735523,10,0.4502721804799723
1211,9,770,22,0.53,0.38,9.5,0.8,0.96,0.75,0.3132520266145449,10,0.4502721804799723
1212,9,780,16,0.42,0.5700000000000001,5.5,0.6,0.99,0.55,0.4151805761602613,10,0.4502721804799723
1213,9,790,28,0.97,0.66,5.5,0.8300000000000001,0.07,0.08,0.4336684208413496,10,0.4502721804799723
1214,9,800,26,0.9,0.45,5.7,0.37,0.96,0.26,0.3801596268113488,10,0.4502721804799723
1215,9,810,27,0.04,0.55,5.5,0.13,0.52,0.19,0.3570285077540928,10,0.4502721804799723
1216,9,820,18,0.51,0.66,8.1,0.0,0.05,0.47,0.4135483264503848,10,0.4502721804799723
1217,9,830,22,0.53,0.38,5.5,0.79,0.99,0.15,0.3293088513618747,10,0.4502721804799723
1218,9,840,27,0.08,0.29,6.8,0.34,0.86,0.52,0.2653401522649091,10,0.4502721804799723
1219,9,850,25,0.3,0.71,8.0,0.55,0.97,0.75,0.3830531757209624,10,0.4502721804799723
1220,9,860,14,0.66,0.6,9.4,0.09,0.5700000000000001,0.64,0.3661509612464971,10,0.4502721804799723
1221,9,870,26,0.64,0.4,5.1,0.15,0.32,0.39,0.3394042688362929,10,0.4502721804799723
1222,9,880,27,0.03,0.55,7.7,0.0,0.26,0.47,0.4034498922814531,10,0.4502721804799723
1223,9,890,27,0.9,0.66,5.5,0.76,0.07,0.09,0.3855386612720061,10,0.4502721804799723
1224,9,900,24,0.6,0.6,9.8,0.5700000000000001,0.99,0.07,0.393961324461031,10,0.4502721804799723
1225,9,910,15,0.54,0.38,6.8,0.95,0.95,0.52,0.3242339291189693,10,0.4502721804799723
1226,9,920,22,0.18,0.47,5.5,0.0,0.65,0.0,0.3341612404639417,10,0.4502721804799723
1227,9,930,5,0.84,0.66,5.4,0.7000000000000001,0.28,0.26,0.3847732062202079,10,0.4502721804799723
1228,9,940,17,0.51,0.66,5.3,0.13,0.49,0.16,0.3880326667748389,10,0.4502721804799723
1229,9,950,16,0.5,0.45,6.6,0.66,0.9,0.84,0.3724274037009705,10,0.4502721804799723
1230,9,960,20,0.88,0.87,7.300000000000001,0.3,0.55,0.5700000000000001,0.2550277311474999,10,0.4502721804799723
1231,9,970,14,0.2,0.7000000000000001,6.2,0.77,0.46,0.41,0.3953175007436804,10,0.4502721804799723
1232,9,980,16,0.42,0.5700000000000001,5.5,0.6,0.03,0.47,0.4113821072732638,10,0.4502721804799723
1233,9,990,15,0.48,0.66,5.5,0.0,0.0,0.55,0.4192901533060558,10,0.4502721804799723
1234,9,1000,28,0.01,0.55,5.8,0.97,0.28,0.08,0.4389505249291331,10,0.4502721804799723
1235,9,1010,27,0.97,0.66,5.5,0.76,0.07,0.09,0.4103021754220668,10,0.4502721804799723
1236,9,1020,20,0.51,0.66,5.3,0.1,0.96,0.3,0.3815280886774793,10,0.4502721804799723
1237,9,1030,5,0.85,0.66,5.8,0.26,0.6,0.16,0.3826533520603464,10,0.4502721804799723
1238,9,1040,25,0.6,0.55,7.7,0.01,0.27,0.47,0.3874850953034234,10,0.4502721804799723
1239,9,1050,22,0.49,0.72,8.7,0.4,0.98,0.75,0.3656530103895115,10,0.4502721804799723
1240,9,1060,16,0.02,0.52,5.5,0.0,0.05,0.64,0.3843274146704218,10,0.4502721804799723
1241,9,1070,5,1.0,0.56,7.300000000000001,0.8,0.01,0.47,0.3920157879617068,10,0.4502721804799723
1242,9,1080,5,0.59,0.6,9.8,0.06,0.92,0.0,0.4086931109305191,10,0.4502721804799723
1243,9,1090,19,0.27,0.22,7.300000000000001,0.8,0.01,0.64,0.2254036828513627,10,0.4502721804799723
1244,9,1100,6,0.27,0.75,7.300000000000001,0.8,0.01,0.64,0.3715397388579871,10,0.4502721804799723
1245,9,1110,24,0.3,0.66,6.0,0.37,0.07,0.8200000000000001,0.3796829955472508,10,0.4502721804799723
1246,9,1120,26,0.87,0.41,6.2,0.71,0.28,0.26,0.3600499506281803,10,0.4502721804799723
1247,9,1130,14,0.49,0.73,8.7,0.4,0.12,0.26,0.4024602690253832,10,0.4502721804799723
1248,9,1140,9,0.6900000000000001,0.63,8.4,0.35,0.26,0.75,0.4124925718125712,10,0.4502721804799723
1249,9,1150,14,0.66,0.6,6.9,0.14,0.06,0.76,0.4017553050554222,10,0.4502721804799723
1250,9,1160,9,0.53,0.63,8.4,0.28,0.52,0.67,0.4008179711732585,10,0.4502721804799723
1251,9,1170,14,0.66,0.6,9.4,0.22,0.0,0.85,0.4261651298427334,10,0.4502721804799723
1252,9,1180,27,0.84,0.41,5.9,0.15,0.5700000000000001,0.14,0.3585100010401165,10,0.4502721804799723
1253,9,1190,9,0.58,0.63,8.4,0.03,0.26,0.47,0.4155336995939305,10,0.4502721804799723
1254,9,1200,27,0.03,0.55,7.7,0.32,0.12,0.8300000000000001,0.4019776165066934,10,0.4502721804799723
1255,9,1210,15,0.02,0.55,5.5,0.0,0.02,0.47,0.3771677395621802,10,0.4502721804799723
1256,9,1220,16,0.02,0.73,5.5,0.0,0.05,0.48,0.3832178188598621,10,0.4502721804799723
1257,9,1230,16,0.42,0.5700000000000001,5.5,0.6,0.99,0.08,0.3963491181084119,10,0.4502721804799723
1258,9,1240,27,0.01,0.55,7.7,0.96,0.28,0.55,0.4211895533689749,10,0.4502721804799723
1259,9,1250,7,0.54,0.66,8.1,0.0,0.05,0.47,0.3917301671376992,10,0.4502721804799723
1260,9,1260,24,0.6,0.6,5.8,0.55,0.97,0.75,0.4195849243557065,10,0.4502721804799723
1261,9,1270,25,0.3,0.71,8.3,0.5700000000000001,0.99,0.07,0.3779113978769503,10,0.4502721804799723
1262,9,1280,22,0.1,0.41,5.5,0.04,0.1,0.8,0.346847039760675,10,0.4502721804799723
1263,9,1290,14,0.67,0.6,9.4,0.14,0.5700000000000001,0.64,0.3860811132598469,10,0.4502721804799723
1264,9,1300,14,0.37,0.63,8.4,0.14,0.7000000000000001,0.49,0.4045568534023916,10,0.4502721804799723
1265,9,1310,9,0.37,0.32,8.4,0.14,0.89,0.64,0.2879965185332507,10,0.4502721804799723
1266,9,1320,17,0.12,0.66,5.3,0.18,0.49,0.16,0.3939222799797921,10,0.4502721804799723
1267,9,1330,9,0.05,0.63,8.4,0.35,0.12,0.8300000000000001,0.3715326687477231,10,0.4502721804799723
1268,9,1340,24,0.8200000000000001,0.66,5.8,0.71,0.28,0.26,0.3871386014957687,10,0.4502721804799723
1269,9,1350,24,0.49,0.72,8.7,0.47,0.0,0.75,0.4185175343609161,10,0.4502721804799723
1270,9,1360,22,0.53,0.5700000000000001,5.5,0.05,0.05,0.31,0.4051165720109337,10,0.4502721804799723
1271,9,1370,14,0.58,0.64,8.4,0.01,0.89,0.49,0.4009280081528706,10,0.4502721804799723
1272,9,1380,16,0.3,0.71,8.3,0.55,0.97,0.75,0.3861022066155158,10,0.4502721804799723
1273,9,1390,24,0.3,0.66,5.8,0.97,0.35,0.8300000000000001,0.4249826584829358,10,0.4502721804799723
1274,10,10,26,0.96,0.47,7.6,0.56,0.3,0.54,0.3654287179322275,10,0.3654287179322275
1275,10,20,27,0.67,0.15,7.9,0.38,0.8200000000000001,0.29,0.1471333165965887,10,0.3654287179322275
1276,10,30,19,0.77,0.49,10.0,0.15,0.4,0.33,0.4008710949015207,10,0.4008710949015207
1277,10,40,12,0.9,0.55,8.5,0.94,0.61,0.64,0.3889263844028096,10,0.4008710949015207
1278,10,50,7,0.75,0.35,8.1,0.86,0.43,0.5,0.3171505020787916,10,0.4008710949015207
1279,10,60,25,1.0,0.67,5.1,0.34,0.67,0.84,0.4206617747568194,10,0.4206617747568194
1280,10,70,12,0.98,0.02,8.2,0.49,0.43,0.37,0.098769186839216,10,0.4206617747568194
1281,10,80,13,0.8200000000000001,0.38,5.6,0.67,0.85,0.17,0.3551959835729891,10,0.4206617747568194
1282,10,90,16,0.22,0.81,7.0,0.61,0.99,0.67,0.3054030592245566,10,0.4206617747568194
1283,10,100,9,0.9,0.79,7.5,0.87,0.11,0.52,0.3365121880960635,10,0.4206617747568194
1284,10,110,28,0.0,0.09,5.8,0.73,0.17,0.21,0.1315331143219824,10,0.4206617747568194
1285,10,120,16,0.42,0.59,8.9,0.34,0.09,0.85,0.4136611408787489,10,0.4206617747568194
1286,10,130,9,0.09,0.15,7.0,0.38,0.0,0.25,0.1559971060011143,10,0.4206617747568194
1287,10,140,22,0.72,0.67,6.1,0.52,0.01,0.96,0.4100404967243758,10,0.4206617747568194
1288,10,150,13,0.95,0.23,5.0,0.32,0.35,0.41,0.2144501450462119,10,0.4206617747568194
1289,10,160,9,0.08,0.26,5.1,0.13,0.41,0.45,0.2295742303323525,10,0.4206617747568194
1290,10,170,20,0.23,0.22,8.6,0.48,0.96,0.31,0.2057147459807807,10,0.4206617747568194
1291,10,180,10,0.5,0.38,8.0,0.67,0.21,0.27,0.3717101197337967,10,0.4206617747568194
1292,10,190,22,0.67,0.8,7.6,0.21,0.71,0.14,0.2988081183564829,10,0.4206617747568194
1293,10,200,17,0.27,0.16,5.8,0.92,0.08,0.8300000000000001,0.1774458679802965,10,0.4206617747568194
1294,10,210,22,0.2,0.22,7.7,0.79,0.67,0.62,0.2131459724946287,10,0.4206617747568194
1295,10,220,18,0.97,0.5700000000000001,7.1,0.9,0.03,0.53,0.4172625633285849,10,0.4206617747568194
1296,10,230,24,0.64,0.32,7.4,0.47,0.8200000000000001,0.25,0.2884469286735657,10,0.4206617747568194
1297,10,240,15,0.49,0.87,5.4,0.85,0.6,0.08,0.2996028431583713,10,0.4206617747568194
1298,10,250,11,0.11,0.06,7.4,0.65,0.71,1.0,0.1111268254563908,10,0.4206617747568194
1299,10,260,19,0.41,0.85,8.9,0.37,0.42,0.7000000000000001,0.2785992001127613,10,0.4206617747568194
1300,10,270,25,0.88,0.94,6.1,0.59,0.91,0.0,0.1963596691130261,10,0.4206617747568194
1301,10,280,5,0.43,0.71,8.3,0.01,0.67,0.98,0.3877164550872133,10,0.4206617747568194
1302,10,290,9,0.19,0.98,9.7,0.66,0.08,0.64,0.1766843015243488,10,0.4206617747568194
1303,10,300,18,0.4,0.73,5.4,0.05,0.03,0.05,0.3873938004644447,10,0.4206617747568194
1304,10,310,26,0.94,0.92,8.7,0.7000000000000001,0.13,0.81,0.2306531575729705,10,0.4206617747568194
1305,10,320,13,1.0,0.13,9.1,0.21,0.64,0.04,0.1567264133420051,10,0.4206617747568194
1306,10,330,20,0.95,0.8,5.0,0.2,0.49,0.45,0.2937131822010178,10,0.4206617747568194
1307,10,340,22,0.33,0.52,7.9,0.59,0.8300000000000001,0.18,0.4073442368273962,10,0.4206617747568194
1308,10,350,25,0.35,0.55,9.6,0.15,0.0,0.5700000000000001,0.4254209437457719,10,0.4254209437457719
1309,10,360,24,0.72,0.97,7.5,0.77,0.8,0.84,0.1921641851620844,10,0.4254209437457719
1310,10,370,14,0.6,0.1,5.3,0.22,0.2,0.09,0.1321167725836676,10,0.4254209437457719
1311,10,380,22,0.23,0.42,5.1,0.56,0.32,0.66,0.3165207120902279,10,0.4254209437457719
1312,10,390,25,0.68,0.8200000000000001,6.0,0.56,0.99,0.07,0.3114388263937038,10,0.4254209437457719
1313,10,400,14,0.66,0.78,7.4,0.15,0.97,0.0,0.3381598758623612,10,0.4254209437457719
1314,10,410,27,0.06,0.07,5.6,0.6900000000000001,0.3,0.53,0.1199253029056514,10,0.4254209437457719
1315,10,420,25,0.19,0.19,8.1,0.15,0.3,0.09,0.1935888204584785,10,0.4254209437457719
1316,10,430,17,0.56,0.32,9.3,0.89,0.26,0.63,0.2995510838533711,10,0.4254209437457719
1317,10,440,9,0.11,0.77,9.9,0.37,0.46,0.0,0.3520029078401468,10,0.4254209437457719
1318,10,450,29,0.86,0.4,7.7,0.9,0.99,0.42,0.3682980477563257,10,0.4254209437457719
1319,10,460,30,0.15,0.34,6.2,0.29,0.48,0.13,0.316107741598172,10,0.4254209437457719
1320,10,470,16,0.58,0.28,7.1,0.04,0.65,0.64,0.2757843364916084,10,0.4254209437457719
1321,10,480,24,0.3,0.71,8.5,0.39,0.68,0.0,0.3712521975700694,10,0.4254209437457719
1322,10,490,27,0.08,0.58,6.8,0.22,0.38,0.53,0.4161411969502407,10,0.4254209437457719
1323,10,500,13,0.59,0.13,6.0,0.89,0.86,0.12,0.1524694330463727,10,0.4254209437457719
1324,10,510,29,0.11,0.53,6.8,0.22,0.38,0.53,0.4031218450142557,10,0.4254209437457719
1325,10,520,27,0.97,0.4,7.7,0.9,0.99,0.42,0.3703776963444886,10,0.4254209437457719
1326,10,530,10,0.94,0.88,7.7,0.9,0.99,0.42,0.2609397785434743,10,0.4254209437457719
1327,10,540,29,0.51,0.38,8.0,0.67,0.21,0.27,0.3378542874884307,10,0.4254209437457719
1328,10,550,22,0.64,0.5700000000000001,6.3,0.22,0.38,0.53,0.3987408599735567,10,0.4254209437457719
1329,10,560,27,0.08,0.58,7.1,0.02,0.02,0.58,0.4067351454292721,10,0.4254209437457719
1330,10,570,10,0.5,0.39,8.0,0.67,0.26,0.27,0.3442180729531061,10,0.4254209437457719
1331,10,580,16,0.6900000000000001,0.79,7.5,0.87,0.11,0.52,0.3414587277700592,10,0.4254209437457719
1332,10,590,9,0.37,0.28,7.1,0.04,0.65,0.64,0.255969980180721,10,0.4254209437457719
1333,10,600,24,0.96,0.37,5.0,0.2,0.49,0.45,0.3278847517075504,10,0.4254209437457719
1334,10,610,20,0.29,0.07,8.5,0.39,0.68,0.0,0.1241832430303806,10,0.4254209437457719
1335,10,620,14,0.08,0.58,6.8,0.22,0.38,0.53,0.3836043718128857,10,0.4254209437457719
1336,10,630,10,0.5,0.38,8.0,0.67,0.48,0.13,0.3345383029144876,10,0.4254209437457719
1337,10,640,30,0.15,0.34,5.3,0.29,0.26,0.27,0.2886724479077575,10,0.4254209437457719
1338,10,650,27,0.08,0.02,6.8,0.22,0.38,0.53,0.0996699976712798,10,0.4254209437457719
1339,10,660,18,0.97,0.5700000000000001,6.8,0.22,0.38,0.53,0.4063715860601892,10,0.4254209437457719
1340,10,670,27,0.08,0.58,7.1,0.79,0.03,0.54,0.3860967306896823,10,0.4254209437457719
1341,10,680,18,0.97,0.5700000000000001,7.1,0.9,0.03,0.66,0.4145306239687979,10,0.4254209437457719
1342,10,690,22,0.23,0.42,5.1,0.56,0.32,0.53,0.3566071667555663,10,0.4254209437457719
1343,10,700,22,0.55,0.67,6.1,0.52,0.01,0.07,0.4073903559687871,10,0.4254209437457719
1344,10,710,15,0.4,0.78,5.4,0.05,0.03,0.98,0.3352640516145376,10,0.4254209437457719
1345,10,720,24,0.95,0.79,5.0,0.2,0.49,0.45,0.3245860822968768,10,0.4254209437457719
1346,10,730,20,0.3,0.71,8.6,0.39,0.68,0.0,0.3598762093237889,10,0.4254209437457719
1347,10,740,24,0.33,0.71,8.5,0.39,0.67,0.63,0.3733231628188346,10,0.4254209437457719
1348,10,750,27,0.08,0.58,6.8,0.22,0.97,0.1,0.4024241526824409,10,0.4254209437457719
1349,10,760,6,0.75,0.35,8.1,0.86,0.43,0.5,0.3056138946035064,10,0.4254209437457719
1350,10,770,5,0.96,0.32,7.6,0.56,0.77,0.0,0.2973744836516628,10,0.4254209437457719
1351,10,780,17,0.33,0.71,8.5,0.88,1.0,0.54,0.3838562712252268,10,0.4254209437457719
1352,10,790,9,0.37,0.79,7.6,0.87,0.11,0.52,0.3321772644297112,10,0.4254209437457719
1353,10,800,27,0.08,0.58,6.8,0.22,0.5700000000000001,0.53,0.3897795157158081,10,0.4254209437457719
1354,10,810,25,1.0,0.67,5.1,0.34,0.67,0.43,0.391677027873827,10,0.4254209437457719
1355,10,820,19,0.77,0.49,10.0,0.22,0.4,0.33,0.3689429956290898,10,0.4254209437457719
1356,10,830,26,0.04,0.8,7.6,0.56,0.3,0.54,0.3181645404232019,10,0.4254209437457719
1357,10,840,22,0.33,0.52,7.9,0.59,0.8300000000000001,0.3,0.3998664662526011,10,0.4254209437457719
1358,10,850,26,0.94,0.8300000000000001,8.7,0.7000000000000001,0.13,0.81,0.2874400206038682,10,0.4254209437457719
1359,10,860,10,0.5,0.38,8.0,0.11,0.21,0.31,0.2847973897773333,10,0.4254209437457719
1360,10,870,16,0.42,0.59,8.9,0.97,0.09,0.84,0.4123277812329128,10,0.4254209437457719
1361,10,880,13,0.77,0.38,5.6,0.67,0.85,0.17,0.3426093361537443,10,0.4254209437457719
1362,10,890,9,0.11,0.77,9.9,0.37,0.49,0.0,0.3394546469709837,10,0.4254209437457719
1363,10,900,24,1.0,0.67,5.1,0.37,0.67,0.84,0.3929470792091835,10,0.4254209437457719
1364,10,910,10,0.5,0.38,8.0,0.67,0.42,0.27,0.3292429703904485,10,0.4254209437457719
1365,10,920,5,0.5,0.38,8.0,0.64,0.21,0.58,0.3241924709301288,10,0.4254209437457719
1366,10,930,27,0.55,0.58,7.1,0.02,0.02,0.27,0.4343964459591952,10,0.4343964459591952
1367,10,940,16,0.42,0.59,9.6,0.15,0.07,0.5700000000000001,0.3914694124892935,10,0.4343964459591952
1368,10,950,25,0.35,0.55,8.9,0.97,0.09,0.84,0.4238140136300625,10,0.4343964459591952
1369,10,960,27,1.0,0.76,5.1,0.37,0.66,0.84,0.3401751228601108,10,0.4343964459591952
1370,10,970,24,0.55,0.05,6.8,0.22,0.38,0.53,0.1169639083234112,10,0.4343964459591952
1371,10,980,22,0.64,0.5700000000000001,6.3,0.52,0.01,0.07,0.4288598154108907,10,0.4343964459591952
1372,10,990,19,0.55,0.67,6.1,0.22,0.38,0.53,0.3912430759543008,10,0.4343964459591952
1373,10,1000,17,0.32,0.07,5.0,0.37,0.49,0.0,0.1211482559534276,10,0.4343964459591952
1374,10,1010,9,0.11,0.77,8.3,0.88,1.0,0.54,0.3191272033236348,10,0.4343964459591952
1375,10,1020,27,0.08,0.58,6.8,0.22,0.22,0.53,0.3955798681971503,10,0.4343964459591952
1376,10,1030,27,0.08,0.58,6.8,0.2,0.38,0.53,0.3773190089635627,10,0.4343964459591952
1377,10,1040,22,0.33,0.52,7.9,0.59,0.12,0.52,0.4050358703553056,10,0.4343964459591952
1378,10,1050,16,0.6900000000000001,0.79,7.5,0.87,0.84,0.8200000000000001,0.3584907148022521,10,0.4343964459591952
1379,10,1060,27,0.64,0.5700000000000001,6.3,0.22,0.38,0.53,0.4381726797840174,10,0.4381726797840174
1380,10,1070,18,0.64,0.32,7.4,0.47,0.8200000000000001,0.25,0.3115186140452853,10,0.4381726797840174
1381,10,1080,9,0.43,0.59,9.0,0.97,0.46,0.0,0.4556985343951033,10,0.4556985343951033
